"period_label","period_hour","time_offset_sec","timestamp","serving_bs_id","users_present","active_nodes"
"peak",12,30,"2025-01-01 12:00:30","BS_5",3,1
"peak",12,30,"2025-01-01 12:00:30","BS_6",4,1
NA,12,30,"2025-01-01 12:00:30","BS_7",0,0
NA,12,30,"2025-01-01 12:00:30","BS_8",0,0
"peak",12,30,"2025-01-01 12:00:30","BS_9",2,1
"peak",12,31,"2025-01-01 12:00:31","BS_1",2,1
"peak",12,31,"2025-01-01 12:00:31","BS_10",6,1
"peak",12,31,"2025-01-01 12:00:31","BS_11",2,1
NA,12,31,"2025-01-01 12:00:31","BS_2",0,0
NA,12,31,"2025-01-01 12:00:31","BS_3",0,0
"peak",12,31,"2025-01-01 12:00:31","BS_4",0,0
"peak",12,31,"2025-01-01 12:00:31","BS_5",4,1
"peak",12,31,"2025-01-01 12:00:31","BS_6",3,1
NA,12,31,"2025-01-01 12:00:31","BS_7",0,0
NA,12,31,"2025-01-01 12:00:31","BS_8",0,0
"peak",12,31,"2025-01-01 12:00:31","BS_9",2,1
"peak",12,32,"2025-01-01 12:00:32","BS_1",1,1
"peak",12,32,"2025-01-01 12:00:32","BS_10",5,1
"peak",12,32,"2025-01-01 12:00:32","BS_11",2,1
NA,12,32,"2025-01-01 12:00:32","BS_2",0,0
NA,12,32,"2025-01-01 12:00:32","BS_3",0,0
"peak",12,32,"2025-01-01 12:00:32","BS_4",0,0
"peak",12,32,"2025-01-01 12:00:32","BS_5",4,1
"peak",12,32,"2025-01-01 12:00:32","BS_6",5,1
NA,12,32,"2025-01-01 12:00:32","BS_7",0,0
NA,12,32,"2025-01-01 12:00:32","BS_8",0,0
"peak",12,32,"2025-01-01 12:00:32","BS_9",2,1
"peak",12,33,"2025-01-01 12:00:33","BS_1",1,1
"peak",12,33,"2025-01-01 12:00:33","BS_10",5,1
"peak",12,33,"2025-01-01 12:00:33","BS_11",2,1
NA,12,33,"2025-01-01 12:00:33","BS_2",0,0
